Code,DeerYear,FWSurvival,Sex,BirthWt,MumCode,MotherStatus,MumAge
LIT75,1975,1,1,5.17,LITLH,Milk,5
LIT75,1975,1,1,5.17,LITLH,Milk,5
LIT75,1975,1,1,5.17,LITLH,Summer yeld,5
LIT75,1975,1,1,5.17,LITLH,True yeld,5
LIT75,1975,1,1,5.17,LITLH,Milk,5
LIT75,1975,1,1,5.17,LITLH,Summer yeld,5
LIT75,1975,1,1,5.17,LITLH,Naïve,5
LIT75,1975,1,1,5.17,LITLH,Milk,5
LIT75,1975,1,1,5.17,LITLH,Milk,5
LIT75,1975,1,1,5.17,LITLH,True yeld,5
LIT75,1975,1,1,5.17,LITLH,Milk,5
LIT75,1975,1,1,5.17,LITLH,Milk,6
LIT75,1975,1,1,5.17,LITLH,Milk,6
LIT75,1975,1,1,5.17,LITLH,Summer yeld,6
LIT75,1975,1,1,5.17,LITLH,True yeld,6
LIT75,1975,1,1,5.17,LITLH,Milk,6
LIT75,1975,1,1,5.17,LITLH,Summer yeld,6
LIT75,1975,1,1,5.17,LITLH,Naïve,6
LIT75,1975,1,1,5.17,LITLH,Milk,6
LIT75,1975,1,1,5.17,LITLH,Milk,6
LIT75,1975,1,1,5.17,LITLH,True yeld,6
LIT75,1975,1,1,5.17,LITLH,Milk,6
LIT75,1975,1,1,5.17,LITLH,Milk,7
LIT75,1975,1,1,5.17,LITLH,Milk,7
LIT75,1975,1,1,5.17,LITLH,Summer yeld,7
LIT75,1975,1,1,5.17,LITLH,True yeld,7
LIT75,1975,1,1,5.17,LITLH,Milk,7
LIT75,1975,1,1,5.17,LITLH,Summer yeld,7
LIT75,1975,1,1,5.17,LITLH,Naïve,7
LIT75,1975,1,1,5.17,LITLH,Milk,7
LIT75,1975,1,1,5.17,LITLH,Milk,7
LIT75,1975,1,1,5.17,LITLH,True yeld,7
LIT75,1975,1,1,5.17,LITLH,Milk,7
LIT75,1975,1,1,5.17,LITLH,Milk,8
LIT75,1975,1,1,5.17,LITLH,Milk,8
LIT75,1975,1,1,5.17,LITLH,Summer yeld,8
LIT75,1975,1,1,5.17,LITLH,True yeld,8
LIT75,1975,1,1,5.17,LITLH,Milk,8
LIT75,1975,1,1,5.17,LITLH,Summer yeld,8
LIT75,1975,1,1,5.17,LITLH,Naïve,8
LIT75,1975,1,1,5.17,LITLH,Milk,8
LIT75,1975,1,1,5.17,LITLH,Milk,8
LIT75,1975,1,1,5.17,LITLH,True yeld,8
LIT75,1975,1,1,5.17,LITLH,Milk,8
LIT75,1975,1,1,5.17,LITLH,Milk,9
LIT75,1975,1,1,5.17,LITLH,Milk,9
LIT75,1975,1,1,5.17,LITLH,Summer yeld,9
LIT75,1975,1,1,5.17,LITLH,True yeld,9
LIT75,1975,1,1,5.17,LITLH,Milk,9
LIT75,1975,1,1,5.17,LITLH,Summer yeld,9
LIT75,1975,1,1,5.17,LITLH,Naïve,9
LIT75,1975,1,1,5.17,LITLH,Milk,9
LIT75,1975,1,1,5.17,LITLH,Milk,9
LIT75,1975,1,1,5.17,LITLH,True yeld,9
LIT75,1975,1,1,5.17,LITLH,Milk,9
LIT75,1975,1,1,5.17,LITLH,Milk,10
LIT75,1975,1,1,5.17,LITLH,Milk,10
LIT75,1975,1,1,5.17,LITLH,Summer yeld,10
LIT75,1975,1,1,5.17,LITLH,True yeld,10
LIT75,1975,1,1,5.17,LITLH,Milk,10
LIT75,1975,1,1,5.17,LITLH,Summer yeld,10
LIT75,1975,1,1,5.17,LITLH,Naïve,10
LIT75,1975,1,1,5.17,LITLH,Milk,10
LIT75,1975,1,1,5.17,LITLH,Milk,10
LIT75,1975,1,1,5.17,LITLH,True yeld,10
LIT75,1975,1,1,5.17,LITLH,Milk,10
LIT75,1975,1,1,5.17,LITLH,Milk,11
LIT75,1975,1,1,5.17,LITLH,Milk,11
LIT75,1975,1,1,5.17,LITLH,Summer yeld,11
LIT75,1975,1,1,5.17,LITLH,True yeld,11
LIT75,1975,1,1,5.17,LITLH,Milk,11
LIT75,1975,1,1,5.17,LITLH,Summer yeld,11
LIT75,1975,1,1,5.17,LITLH,Naïve,11
LIT75,1975,1,1,5.17,LITLH,Milk,11
LIT75,1975,1,1,5.17,LITLH,Milk,11
LIT75,1975,1,1,5.17,LITLH,True yeld,11
LIT75,1975,1,1,5.17,LITLH,Milk,11
LIT75,1975,1,1,5.17,LITLH,Milk,12
LIT75,1975,1,1,5.17,LITLH,Milk,12
LIT75,1975,1,1,5.17,LITLH,Summer yeld,12
LIT75,1975,1,1,5.17,LITLH,True yeld,12
LIT75,1975,1,1,5.17,LITLH,Milk,12
LIT75,1975,1,1,5.17,LITLH,Summer yeld,12
LIT75,1975,1,1,5.17,LITLH,Naïve,12
LIT75,1975,1,1,5.17,LITLH,Milk,12
LIT75,1975,1,1,5.17,LITLH,Milk,12
LIT75,1975,1,1,5.17,LITLH,True yeld,12
LIT75,1975,1,1,5.17,LITLH,Milk,12
LIT75,1975,1,1,5.17,LITLH,Milk,14
LIT75,1975,1,1,5.17,LITLH,Milk,14
LIT75,1975,1,1,5.17,LITLH,Summer yeld,14
LIT75,1975,1,1,5.17,LITLH,True yeld,14
LIT75,1975,1,1,5.17,LITLH,Milk,14
LIT75,1975,1,1,5.17,LITLH,Summer yeld,14
LIT75,1975,1,1,5.17,LITLH,Naïve,14
LIT75,1975,1,1,5.17,LITLH,Milk,14
LIT75,1975,1,1,5.17,LITLH,Milk,14
LIT75,1975,1,1,5.17,LITLH,True yeld,14
LIT75,1975,1,1,5.17,LITLH,Milk,14
LIT75,1975,1,1,5.17,LITLH,Milk,15
LIT75,1975,1,1,5.17,LITLH,Milk,15
LIT75,1975,1,1,5.17,LITLH,Summer yeld,15
LIT75,1975,1,1,5.17,LITLH,True yeld,15
LIT75,1975,1,1,5.17,LITLH,Milk,15
LIT75,1975,1,1,5.17,LITLH,Summer yeld,15
LIT75,1975,1,1,5.17,LITLH,Naïve,15
LIT75,1975,1,1,5.17,LITLH,Milk,15
LIT75,1975,1,1,5.17,LITLH,Milk,15
LIT75,1975,1,1,5.17,LITLH,True yeld,15
LIT75,1975,1,1,5.17,LITLH,Milk,15
TTL08,2008,1,2,6.86,LMS00,True yeld,4
TTL08,2008,1,2,6.86,LMS00,True yeld,4
TTL08,2008,1,2,6.86,LMS00,Milk,4
TTL08,2008,1,2,6.86,LMS00,True yeld,4
TTL08,2008,1,2,6.86,LMS00,True yeld,4
TTL08,2008,1,2,6.86,LMS00,Naïve,4
TTL14,2014,1,1,5.05,LMS00,True yeld,4
TTL14,2014,1,1,5.05,LMS00,True yeld,4
TTL14,2014,1,1,5.05,LMS00,Milk,4
TTL14,2014,1,1,5.05,LMS00,True yeld,4
TTL14,2014,1,1,5.05,LMS00,True yeld,4
TTL14,2014,1,1,5.05,LMS00,Naïve,4
TTL06,2006,1,2,7.83,LMS00,True yeld,4
TTL06,2006,1,2,7.83,LMS00,True yeld,4
TTL06,2006,1,2,7.83,LMS00,Milk,4
TTL06,2006,1,2,7.83,LMS00,True yeld,4
TTL06,2006,1,2,7.83,LMS00,True yeld,4
TTL06,2006,1,2,7.83,LMS00,Naïve,4
TTL09,2009,1,2,6.30,LMS00,True yeld,4
TTL09,2009,1,2,6.30,LMS00,True yeld,4
TTL09,2009,1,2,6.30,LMS00,Milk,4
TTL09,2009,1,2,6.30,LMS00,True yeld,4
TTL09,2009,1,2,6.30,LMS00,True yeld,4
TTL09,2009,1,2,6.30,LMS00,Naïve,4
TTL04,2004,1,1,5.26,LMS00,True yeld,4
TTL04,2004,1,1,5.26,LMS00,True yeld,4
TTL04,2004,1,1,5.26,LMS00,Milk,4
TTL04,2004,1,1,5.26,LMS00,True yeld,4
TTL04,2004,1,1,5.26,LMS00,True yeld,4
TTL04,2004,1,1,5.26,LMS00,Naïve,4
TTL08,2008,1,2,6.86,LMS00,True yeld,6
TTL08,2008,1,2,6.86,LMS00,True yeld,6
TTL08,2008,1,2,6.86,LMS00,Milk,6
TTL08,2008,1,2,6.86,LMS00,True yeld,6
TTL08,2008,1,2,6.86,LMS00,True yeld,6
TTL08,2008,1,2,6.86,LMS00,Naïve,6
TTL14,2014,1,1,5.05,LMS00,True yeld,6
TTL14,2014,1,1,5.05,LMS00,True yeld,6
TTL14,2014,1,1,5.05,LMS00,Milk,6
TTL14,2014,1,1,5.05,LMS00,True yeld,6
TTL14,2014,1,1,5.05,LMS00,True yeld,6
TTL14,2014,1,1,5.05,LMS00,Naïve,6
TTL06,2006,1,2,7.83,LMS00,True yeld,6
TTL06,2006,1,2,7.83,LMS00,True yeld,6
TTL06,2006,1,2,7.83,LMS00,Milk,6
TTL06,2006,1,2,7.83,LMS00,True yeld,6
TTL06,2006,1,2,7.83,LMS00,True yeld,6
TTL06,2006,1,2,7.83,LMS00,Naïve,6
TTL09,2009,1,2,6.30,LMS00,True yeld,6
TTL09,2009,1,2,6.30,LMS00,True yeld,6
TTL09,2009,1,2,6.30,LMS00,Milk,6
TTL09,2009,1,2,6.30,LMS00,True yeld,6
TTL09,2009,1,2,6.30,LMS00,True yeld,6
TTL09,2009,1,2,6.30,LMS00,Naïve,6
TTL04,2004,1,1,5.26,LMS00,True yeld,6
TTL04,2004,1,1,5.26,LMS00,True yeld,6
TTL04,2004,1,1,5.26,LMS00,Milk,6
TTL04,2004,1,1,5.26,LMS00,True yeld,6
TTL04,2004,1,1,5.26,LMS00,True yeld,6
TTL04,2004,1,1,5.26,LMS00,Naïve,6
TTL08,2008,1,2,6.86,LMS00,True yeld,8
TTL08,2008,1,2,6.86,LMS00,True yeld,8
TTL08,2008,1,2,6.86,LMS00,Milk,8
TTL08,2008,1,2,6.86,LMS00,True yeld,8
TTL08,2008,1,2,6.86,LMS00,True yeld,8
TTL08,2008,1,2,6.86,LMS00,Naïve,8
TTL14,2014,1,1,5.05,LMS00,True yeld,8
TTL14,2014,1,1,5.05,LMS00,True yeld,8
TTL14,2014,1,1,5.05,LMS00,Milk,8
TTL14,2014,1,1,5.05,LMS00,True yeld,8
TTL14,2014,1,1,5.05,LMS00,True yeld,8
TTL14,2014,1,1,5.05,LMS00,Naïve,8
TTL06,2006,1,2,7.83,LMS00,True yeld,8
TTL06,2006,1,2,7.83,LMS00,True yeld,8
TTL06,2006,1,2,7.83,LMS00,Milk,8
TTL06,2006,1,2,7.83,LMS00,True yeld,8
TTL06,2006,1,2,7.83,LMS00,True yeld,8
TTL06,2006,1,2,7.83,LMS00,Naïve,8
TTL09,2009,1,2,6.30,LMS00,True yeld,8
TTL09,2009,1,2,6.30,LMS00,True yeld,8
TTL09,2009,1,2,6.30,LMS00,Milk,8
TTL09,2009,1,2,6.30,LMS00,True yeld,8
TTL09,2009,1,2,6.30,LMS00,True yeld,8
TTL09,2009,1,2,6.30,LMS00,Naïve,8
TTL04,2004,1,1,5.26,LMS00,True yeld,8
TTL04,2004,1,1,5.26,LMS00,True yeld,8
TTL04,2004,1,1,5.26,LMS00,Milk,8
TTL04,2004,1,1,5.26,LMS00,True yeld,8
TTL04,2004,1,1,5.26,LMS00,True yeld,8
TTL04,2004,1,1,5.26,LMS00,Naïve,8
TTL08,2008,1,2,6.86,LMS00,True yeld,9
TTL08,2008,1,2,6.86,LMS00,True yeld,9
TTL08,2008,1,2,6.86,LMS00,Milk,9
TTL08,2008,1,2,6.86,LMS00,True yeld,9
TTL08,2008,1,2,6.86,LMS00,True yeld,9
TTL08,2008,1,2,6.86,LMS00,Naïve,9
TTL14,2014,1,1,5.05,LMS00,True yeld,9
TTL14,2014,1,1,5.05,LMS00,True yeld,9
TTL14,2014,1,1,5.05,LMS00,Milk,9
TTL14,2014,1,1,5.05,LMS00,True yeld,9
TTL14,2014,1,1,5.05,LMS00,True yeld,9
TTL14,2014,1,1,5.05,LMS00,Naïve,9
TTL06,2006,1,2,7.83,LMS00,True yeld,9
TTL06,2006,1,2,7.83,LMS00,True yeld,9
TTL06,2006,1,2,7.83,LMS00,Milk,9
TTL06,2006,1,2,7.83,LMS00,True yeld,9
TTL06,2006,1,2,7.83,LMS00,True yeld,9
TTL06,2006,1,2,7.83,LMS00,Naïve,9
TTL09,2009,1,2,6.30,LMS00,True yeld,9
TTL09,2009,1,2,6.30,LMS00,True yeld,9
TTL09,2009,1,2,6.30,LMS00,Milk,9
TTL09,2009,1,2,6.30,LMS00,True yeld,9
TTL09,2009,1,2,6.30,LMS00,True yeld,9
TTL09,2009,1,2,6.30,LMS00,Naïve,9
TTL04,2004,1,1,5.26,LMS00,True yeld,9
TTL04,2004,1,1,5.26,LMS00,True yeld,9
TTL04,2004,1,1,5.26,LMS00,Milk,9
TTL04,2004,1,1,5.26,LMS00,True yeld,9
TTL04,2004,1,1,5.26,LMS00,True yeld,9
TTL04,2004,1,1,5.26,LMS00,Naïve,9
TTL08,2008,1,2,6.86,LMS00,True yeld,12
TTL08,2008,1,2,6.86,LMS00,True yeld,12
TTL08,2008,1,2,6.86,LMS00,Milk,12
TTL08,2008,1,2,6.86,LMS00,True yeld,12
TTL08,2008,1,2,6.86,LMS00,True yeld,12
TTL08,2008,1,2,6.86,LMS00,Naïve,12
TTL14,2014,1,1,5.05,LMS00,True yeld,12
TTL14,2014,1,1,5.05,LMS00,True yeld,12
TTL14,2014,1,1,5.05,LMS00,Milk,12
TTL14,2014,1,1,5.05,LMS00,True yeld,12
TTL14,2014,1,1,5.05,LMS00,True yeld,12
TTL14,2014,1,1,5.05,LMS00,Naïve,12
TTL06,2006,1,2,7.83,LMS00,True yeld,12
TTL06,2006,1,2,7.83,LMS00,True yeld,12
TTL06,2006,1,2,7.83,LMS00,Milk,12
TTL06,2006,1,2,7.83,LMS00,True yeld,12
TTL06,2006,1,2,7.83,LMS00,True yeld,12
TTL06,2006,1,2,7.83,LMS00,Naïve,12
TTL09,2009,1,2,6.30,LMS00,True yeld,12
TTL09,2009,1,2,6.30,LMS00,True yeld,12
TTL09,2009,1,2,6.30,LMS00,Milk,12
TTL09,2009,1,2,6.30,LMS00,True yeld,12
TTL09,2009,1,2,6.30,LMS00,True yeld,12
TTL09,2009,1,2,6.30,LMS00,Naïve,12
TTL04,2004,1,1,5.26,LMS00,True yeld,12
TTL04,2004,1,1,5.26,LMS00,True yeld,12
TTL04,2004,1,1,5.26,LMS00,Milk,12
TTL04,2004,1,1,5.26,LMS00,True yeld,12
TTL04,2004,1,1,5.26,LMS00,True yeld,12
TTL04,2004,1,1,5.26,LMS00,Naïve,12
TTL08,2008,1,2,6.86,LMS00,True yeld,14
TTL08,2008,1,2,6.86,LMS00,True yeld,14
TTL08,2008,1,2,6.86,LMS00,Milk,14
TTL08,2008,1,2,6.86,LMS00,True yeld,14
TTL08,2008,1,2,6.86,LMS00,True yeld,14
TTL08,2008,1,2,6.86,LMS00,Naïve,14
TTL14,2014,1,1,5.05,LMS00,True yeld,14
TTL14,2014,1,1,5.05,LMS00,True yeld,14
TTL14,2014,1,1,5.05,LMS00,Milk,14
TTL14,2014,1,1,5.05,LMS00,True yeld,14
TTL14,2014,1,1,5.05,LMS00,True yeld,14
TTL14,2014,1,1,5.05,LMS00,Naïve,14
TTL06,2006,1,2,7.83,LMS00,True yeld,14
TTL06,2006,1,2,7.83,LMS00,True yeld,14
TTL06,2006,1,2,7.83,LMS00,Milk,14
TTL06,2006,1,2,7.83,LMS00,True yeld,14
TTL06,2006,1,2,7.83,LMS00,True yeld,14
TTL06,2006,1,2,7.83,LMS00,Naïve,14
TTL09,2009,1,2,6.30,LMS00,True yeld,14
TTL09,2009,1,2,6.30,LMS00,True yeld,14
TTL09,2009,1,2,6.30,LMS00,Milk,14
TTL09,2009,1,2,6.30,LMS00,True yeld,14
TTL09,2009,1,2,6.30,LMS00,True yeld,14
TTL09,2009,1,2,6.30,LMS00,Naïve,14
TTL04,2004,1,1,5.26,LMS00,True yeld,14
TTL04,2004,1,1,5.26,LMS00,True yeld,14
TTL04,2004,1,1,5.26,LMS00,Milk,14
TTL04,2004,1,1,5.26,LMS00,True yeld,14
TTL04,2004,1,1,5.26,LMS00,True yeld,14
TTL04,2004,1,1,5.26,LMS00,Naïve,14
STN12,2012,1,1,7.93,LMS05,Milk,4
STN12,2012,1,1,7.93,LMS05,Milk,4
STN12,2012,1,1,7.93,LMS05,Milk,4
STN12,2012,1,1,7.93,LMS05,Summer yeld,4
STN12,2012,1,1,7.93,LMS05,Winter yeld,4
STN12,2012,1,1,7.93,LMS05,Naïve,4
STN12,2012,1,1,7.93,LMS05,Winter yeld,4
STN14,2014,1,1,6.81,LMS05,Milk,4
STN14,2014,1,1,6.81,LMS05,Milk,4
STN14,2014,1,1,6.81,LMS05,Milk,4
STN14,2014,1,1,6.81,LMS05,Summer yeld,4
STN14,2014,1,1,6.81,LMS05,Winter yeld,4
STN14,2014,1,1,6.81,LMS05,Naïve,4
STN14,2014,1,1,6.81,LMS05,Winter yeld,4
STN10,2010,0,1,4.43,LMS05,Milk,4
STN10,2010,0,1,4.43,LMS05,Milk,4
STN10,2010,0,1,4.43,LMS05,Milk,4
STN10,2010,0,1,4.43,LMS05,Summer yeld,4
STN10,2010,0,1,4.43,LMS05,Winter yeld,4
STN10,2010,0,1,4.43,LMS05,Naïve,4
STN10,2010,0,1,4.43,LMS05,Winter yeld,4
STN13,2013,1,1,6.44,LMS05,Milk,4
STN13,2013,1,1,6.44,LMS05,Milk,4
STN13,2013,1,1,6.44,LMS05,Milk,4
STN13,2013,1,1,6.44,LMS05,Summer yeld,4
STN13,2013,1,1,6.44,LMS05,Winter yeld,4
STN13,2013,1,1,6.44,LMS05,Naïve,4
STN13,2013,1,1,6.44,LMS05,Winter yeld,4
STN15,2015,0,1,7.15,LMS05,Milk,4
STN15,2015,0,1,7.15,LMS05,Milk,4
STN15,2015,0,1,7.15,LMS05,Milk,4
STN15,2015,0,1,7.15,LMS05,Summer yeld,4
STN15,2015,0,1,7.15,LMS05,Winter yeld,4
STN15,2015,0,1,7.15,LMS05,Naïve,4
STN15,2015,0,1,7.15,LMS05,Winter yeld,4
STN12,2012,1,1,7.93,LMS05,Milk,5
STN12,2012,1,1,7.93,LMS05,Milk,5
STN12,2012,1,1,7.93,LMS05,Milk,5
STN12,2012,1,1,7.93,LMS05,Summer yeld,5
STN12,2012,1,1,7.93,LMS05,Winter yeld,5
STN12,2012,1,1,7.93,LMS05,Naïve,5
STN12,2012,1,1,7.93,LMS05,Winter yeld,5
STN14,2014,1,1,6.81,LMS05,Milk,5
STN14,2014,1,1,6.81,LMS05,Milk,5
STN14,2014,1,1,6.81,LMS05,Milk,5
STN14,2014,1,1,6.81,LMS05,Summer yeld,5
STN14,2014,1,1,6.81,LMS05,Winter yeld,5
STN14,2014,1,1,6.81,LMS05,Naïve,5
STN14,2014,1,1,6.81,LMS05,Winter yeld,5
STN10,2010,0,1,4.43,LMS05,Milk,5
STN10,2010,0,1,4.43,LMS05,Milk,5
STN10,2010,0,1,4.43,LMS05,Milk,5
STN10,2010,0,1,4.43,LMS05,Summer yeld,5
STN10,2010,0,1,4.43,LMS05,Winter yeld,5
STN10,2010,0,1,4.43,LMS05,Naïve,5
STN10,2010,0,1,4.43,LMS05,Winter yeld,5
STN13,2013,1,1,6.44,LMS05,Milk,5
STN13,2013,1,1,6.44,LMS05,Milk,5
STN13,2013,1,1,6.44,LMS05,Milk,5
STN13,2013,1,1,6.44,LMS05,Summer yeld,5
STN13,2013,1,1,6.44,LMS05,Winter yeld,5
STN13,2013,1,1,6.44,LMS05,Naïve,5
STN13,2013,1,1,6.44,LMS05,Winter yeld,5
STN15,2015,0,1,7.15,LMS05,Milk,5
STN15,2015,0,1,7.15,LMS05,Milk,5
STN15,2015,0,1,7.15,LMS05,Milk,5
STN15,2015,0,1,7.15,LMS05,Summer yeld,5
STN15,2015,0,1,7.15,LMS05,Winter yeld,5
STN15,2015,0,1,7.15,LMS05,Naïve,5
STN15,2015,0,1,7.15,LMS05,Winter yeld,5
STN12,2012,1,1,7.93,LMS05,Milk,6
STN12,2012,1,1,7.93,LMS05,Milk,6
STN12,2012,1,1,7.93,LMS05,Milk,6
STN12,2012,1,1,7.93,LMS05,Summer yeld,6
STN12,2012,1,1,7.93,LMS05,Winter yeld,6
STN12,2012,1,1,7.93,LMS05,Naïve,6
STN12,2012,1,1,7.93,LMS05,Winter yeld,6
STN14,2014,1,1,6.81,LMS05,Milk,6
STN14,2014,1,1,6.81,LMS05,Milk,6
STN14,2014,1,1,6.81,LMS05,Milk,6
STN14,2014,1,1,6.81,LMS05,Summer yeld,6
STN14,2014,1,1,6.81,LMS05,Winter yeld,6
STN14,2014,1,1,6.81,LMS05,Naïve,6
STN14,2014,1,1,6.81,LMS05,Winter yeld,6
STN10,2010,0,1,4.43,LMS05,Milk,6
STN10,2010,0,1,4.43,LMS05,Milk,6
STN10,2010,0,1,4.43,LMS05,Milk,6
STN10,2010,0,1,4.43,LMS05,Summer yeld,6
STN10,2010,0,1,4.43,LMS05,Winter yeld,6
STN10,2010,0,1,4.43,LMS05,Naïve,6
STN10,2010,0,1,4.43,LMS05,Winter yeld,6
STN13,2013,1,1,6.44,LMS05,Milk,6
STN13,2013,1,1,6.44,LMS05,Milk,6
STN13,2013,1,1,6.44,LMS05,Milk,6
STN13,2013,1,1,6.44,LMS05,Summer yeld,6
STN13,2013,1,1,6.44,LMS05,Winter yeld,6
STN13,2013,1,1,6.44,LMS05,Naïve,6
STN13,2013,1,1,6.44,LMS05,Winter yeld,6
STN15,2015,0,1,7.15,LMS05,Milk,6
STN15,2015,0,1,7.15,LMS05,Milk,6
STN15,2015,0,1,7.15,LMS05,Milk,6
STN15,2015,0,1,7.15,LMS05,Summer yeld,6
STN15,2015,0,1,7.15,LMS05,Winter yeld,6
STN15,2015,0,1,7.15,LMS05,Naïve,6
STN15,2015,0,1,7.15,LMS05,Winter yeld,6
STN12,2012,1,1,7.93,LMS05,Milk,7
STN12,2012,1,1,7.93,LMS05,Milk,7
STN12,2012,1,1,7.93,LMS05,Milk,7
STN12,2012,1,1,7.93,LMS05,Summer yeld,7
STN12,2012,1,1,7.93,LMS05,Winter yeld,7
STN12,2012,1,1,7.93,LMS05,Naïve,7
STN12,2012,1,1,7.93,LMS05,Winter yeld,7
STN14,2014,1,1,6.81,LMS05,Milk,7
STN14,2014,1,1,6.81,LMS05,Milk,7
STN14,2014,1,1,6.81,LMS05,Milk,7
STN14,2014,1,1,6.81,LMS05,Summer yeld,7
STN14,2014,1,1,6.81,LMS05,Winter yeld,7
STN14,2014,1,1,6.81,LMS05,Naïve,7
STN14,2014,1,1,6.81,LMS05,Winter yeld,7
STN10,2010,0,1,4.43,LMS05,Milk,7
STN10,2010,0,1,4.43,LMS05,Milk,7
STN10,2010,0,1,4.43,LMS05,Milk,7
STN10,2010,0,1,4.43,LMS05,Summer yeld,7
STN10,2010,0,1,4.43,LMS05,Winter yeld,7
STN10,2010,0,1,4.43,LMS05,Naïve,7
STN10,2010,0,1,4.43,LMS05,Winter yeld,7
STN13,2013,1,1,6.44,LMS05,Milk,7
STN13,2013,1,1,6.44,LMS05,Milk,7
STN13,2013,1,1,6.44,LMS05,Milk,7
STN13,2013,1,1,6.44,LMS05,Summer yeld,7
STN13,2013,1,1,6.44,LMS05,Winter yeld,7
STN13,2013,1,1,6.44,LMS05,Naïve,7
STN13,2013,1,1,6.44,LMS05,Winter yeld,7
STN15,2015,0,1,7.15,LMS05,Milk,7
STN15,2015,0,1,7.15,LMS05,Milk,7
STN15,2015,0,1,7.15,LMS05,Milk,7
STN15,2015,0,1,7.15,LMS05,Summer yeld,7
STN15,2015,0,1,7.15,LMS05,Winter yeld,7
STN15,2015,0,1,7.15,LMS05,Naïve,7
STN15,2015,0,1,7.15,LMS05,Winter yeld,7
STN12,2012,1,1,7.93,LMS05,Milk,8
STN12,2012,1,1,7.93,LMS05,Milk,8
STN12,2012,1,1,7.93,LMS05,Milk,8
STN12,2012,1,1,7.93,LMS05,Summer yeld,8
STN12,2012,1,1,7.93,LMS05,Winter yeld,8
STN12,2012,1,1,7.93,LMS05,Naïve,8
STN12,2012,1,1,7.93,LMS05,Winter yeld,8
STN14,2014,1,1,6.81,LMS05,Milk,8
STN14,2014,1,1,6.81,LMS05,Milk,8
STN14,2014,1,1,6.81,LMS05,Milk,8
STN14,2014,1,1,6.81,LMS05,Summer yeld,8
STN14,2014,1,1,6.81,LMS05,Winter yeld,8
STN14,2014,1,1,6.81,LMS05,Naïve,8
STN14,2014,1,1,6.81,LMS05,Winter yeld,8
STN10,2010,0,1,4.43,LMS05,Milk,8
STN10,2010,0,1,4.43,LMS05,Milk,8
STN10,2010,0,1,4.43,LMS05,Milk,8
STN10,2010,0,1,4.43,LMS05,Summer yeld,8
STN10,2010,0,1,4.43,LMS05,Winter yeld,8
STN10,2010,0,1,4.43,LMS05,Naïve,8
STN10,2010,0,1,4.43,LMS05,Winter yeld,8
STN13,2013,1,1,6.44,LMS05,Milk,8
STN13,2013,1,1,6.44,LMS05,Milk,8
STN13,2013,1,1,6.44,LMS05,Milk,8
STN13,2013,1,1,6.44,LMS05,Summer yeld,8
STN13,2013,1,1,6.44,LMS05,Winter yeld,8
STN13,2013,1,1,6.44,LMS05,Naïve,8
STN13,2013,1,1,6.44,LMS05,Winter yeld,8
STN15,2015,0,1,7.15,LMS05,Milk,8
STN15,2015,0,1,7.15,LMS05,Milk,8
STN15,2015,0,1,7.15,LMS05,Milk,8
STN15,2015,0,1,7.15,LMS05,Summer yeld,8
STN15,2015,0,1,7.15,LMS05,Winter yeld,8
STN15,2015,0,1,7.15,LMS05,Naïve,8
STN15,2015,0,1,7.15,LMS05,Winter yeld,8
STN12,2012,1,1,7.93,LMS05,Milk,9
STN12,2012,1,1,7.93,LMS05,Milk,9
STN12,2012,1,1,7.93,LMS05,Milk,9
STN12,2012,1,1,7.93,LMS05,Summer yeld,9
STN12,2012,1,1,7.93,LMS05,Winter yeld,9
STN12,2012,1,1,7.93,LMS05,Naïve,9
STN12,2012,1,1,7.93,LMS05,Winter yeld,9
STN14,2014,1,1,6.81,LMS05,Milk,9
STN14,2014,1,1,6.81,LMS05,Milk,9
STN14,2014,1,1,6.81,LMS05,Milk,9
STN14,2014,1,1,6.81,LMS05,Summer yeld,9
STN14,2014,1,1,6.81,LMS05,Winter yeld,9
STN14,2014,1,1,6.81,LMS05,Naïve,9
STN14,2014,1,1,6.81,LMS05,Winter yeld,9
STN10,2010,0,1,4.43,LMS05,Milk,9
STN10,2010,0,1,4.43,LMS05,Milk,9
STN10,2010,0,1,4.43,LMS05,Milk,9
STN10,2010,0,1,4.43,LMS05,Summer yeld,9
STN10,2010,0,1,4.43,LMS05,Winter yeld,9
STN10,2010,0,1,4.43,LMS05,Naïve,9
STN10,2010,0,1,4.43,LMS05,Winter yeld,9
STN13,2013,1,1,6.44,LMS05,Milk,9
STN13,2013,1,1,6.44,LMS05,Milk,9
STN13,2013,1,1,6.44,LMS05,Milk,9
STN13,2013,1,1,6.44,LMS05,Summer yeld,9
STN13,2013,1,1,6.44,LMS05,Winter yeld,9
STN13,2013,1,1,6.44,LMS05,Naïve,9
STN13,2013,1,1,6.44,LMS05,Winter yeld,9
STN15,2015,0,1,7.15,LMS05,Milk,9
STN15,2015,0,1,7.15,LMS05,Milk,9
STN15,2015,0,1,7.15,LMS05,Milk,9
STN15,2015,0,1,7.15,LMS05,Summer yeld,9
STN15,2015,0,1,7.15,LMS05,Winter yeld,9
STN15,2015,0,1,7.15,LMS05,Naïve,9
STN15,2015,0,1,7.15,LMS05,Winter yeld,9
STN12,2012,1,1,7.93,LMS05,Milk,10
STN12,2012,1,1,7.93,LMS05,Milk,10
STN12,2012,1,1,7.93,LMS05,Milk,10
STN12,2012,1,1,7.93,LMS05,Summer yeld,10
